brand,url,image_url,collection,reference,price,currency,country,year,price_GBP,price_USD,price_JPY,price_EUR
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam00755-luminor-due---38mm.html,https://www.panerai.com/content/dam/rcq/pan/16/49/88/6/1649886.png,LUMINOR-DUE,PAM00755,5500.0,GBP,UK,2021,5500.0,6926.700000000001,1041987.1,6662.7
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam00944-luminor-due-gmt-power-reserve---45mm.html,https://www.panerai.com/content/dam/rcq/pan/16/49/90/0/1649900.png,LUMINOR-DUE,PAM00944,9700.0,GBP,UK,2021,9700.0,12216.18,1837686.34,11750.58
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00774-luminor-base-logo---44mm.html,https://www.panerai.com/content/dam/rcq/pan/16/49/90/4/1649904.png,LUMINOR,PAM00774,4300.0,GBP,UK,2021,4300.0,5415.42,814644.46,5209.02
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00775-luminor-base-logo---44mm.html,https://www.panerai.com/content/dam/rcq/pan/16/49/90/6/1649906.png,LUMINOR,PAM00775,4300.0,GBP,UK,2021,4300.0,5415.42,814644.46,5209.02
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00776-luminor-logo---44mm.html,https://www.panerai.com/content/dam/rcq/pan/16/49/90/8/1649908.png,LUMINOR,PAM00776,4800.0,GBP,UK,2021,4800.0,6045.120000000001,909370.56,5814.72
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00777-luminor-logo---44mm.html,https://www.panerai.com/content/dam/rcq/pan/16/49/91/0/1649910.png,LUMINOR,PAM00777,4800.0,GBP,UK,2021,4800.0,6045.120000000001,909370.56,5814.72
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00778-luminor-logo---44mm.html,https://www.panerai.com/content/dam/rcq/pan/16/49/91/2/1649912.png,LUMINOR,PAM00778,4800.0,GBP,UK,2021,4800.0,6045.120000000001,909370.56,5814.72
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01441-luminor-gmt---44mm.html,https://www.panerai.com/content/dam/rcq/pan/17/12/33/1/1712331.png,LUMINOR,PAM01441,10200.0,GBP,UK,2021,10200.0,12845.880000000001,1932412.44,12356.28
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01104-luminor---44mm.html,https://www.panerai.com/content/dam/rcq/pan/17/48/48/0/1748480.png,LUMINOR,PAM01104,6000.0,GBP,UK,2021,6000.0,7556.400000000001,1136713.2,7268.400000000001
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/radiomir/pam00754-radiomir-black-seal-logo---45mm.html,https://www.panerai.com/content/dam/rcq/pan/17/54/32/1/1754321.png,RADIOMIR,PAM00754,4200.0,GBP,UK,2021,4200.0,5289.4800000000005,795699.24,5087.88
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/radiomir/pam00753-radiomir-base-logo---45mm.html,https://www.panerai.com/content/dam/rcq/pan/17/54/32/2/1754322.png,RADIOMIR,PAM00753,3800.0,GBP,UK,2021,3800.0,4785.72,719918.36,4603.32
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00797-luminor-8-days-power-reserve---44mm.html,https://www.panerai.com/content/dam/rcq/pan/17/68/76/7/1768767.png,LUMINOR,PAM00797,6600.0,GBP,UK,2021,6600.0,8312.04,1250384.52,7995.24
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00795-luminor-8-days-power-reserve---44mm.html,https://www.panerai.com/content/dam/rcq/pan/17/68/77/1/1768771.png,LUMINOR,PAM00795,6200.0,GBP,UK,2021,6200.0,7808.280000000001,1174603.6400000001,7510.68
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00779-luminor-california-8-days-dlc---44mm.html,https://www.panerai.com/content/dam/rcq/pan/17/68/77/2/1768772.png,LUMINOR,PAM00779,7000.0,GBP,UK,2021,7000.0,8815.800000000001,1326165.4000000001,8479.800000000001
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00683-submersible---42mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/65/0/1818650.png,SUBMERSIBLE,PAM00683,8500.0,GBP,UK,2021,8500.0,10704.900000000001,1610343.7,10296.9
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00799-submersible-bmg-tech---47mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/65/1/1818651.png,SUBMERSIBLE,PAM00799,13400.0,GBP,UK,2021,13400.0,16875.960000000003,2538659.48,16232.76
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00960-submersible-carbotech---42mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/65/3/1818653.png,SUBMERSIBLE,PAM00960,15100.0,GBP,UK,2021,15100.0,19016.940000000002,2860728.22,18292.14
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00961-submersible-marina-militare-carbotech---47mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/65/4/1818654.png,SUBMERSIBLE,PAM00961,35800.0,GBP,UK,2021,35800.0,45086.520000000004,6782388.76,43368.12
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00979-submersible-marina-militare-carbotech---47mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/65/5/1818655.png,SUBMERSIBLE,PAM00979,17000.0,GBP,UK,2021,17000.0,21409.800000000003,3220687.4,20593.8
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00982-submersible-chrono-guillaume-nery-edition----47mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/65/6/1818656.png,SUBMERSIBLE,PAM00982,17000.0,GBP,UK,2021,17000.0,21409.800000000003,3220687.4,20593.8
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00983-submersible-chrono-guillaume-nery-edition----47mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/65/7/1818657.png,SUBMERSIBLE,PAM00983,34900.0,GBP,UK,2021,34900.0,43953.060000000005,6611881.78,42277.86
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00984-submersible-mike-horn-edition---47mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/65/8/1818658.png,SUBMERSIBLE,PAM00984,17900.0,GBP,UK,2021,17900.0,22543.260000000002,3391194.38,21684.06
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01036-luminor-luna-rossa-gmt---44mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/66/0/1818660.png,LUMINOR,PAM01036,9800.0,GBP,UK,2021,9800.0,12342.12,1856631.56,11871.720000000001
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01038-luminor-luna-rossa-regatta---47mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/66/2/1818662.png,LUMINOR,PAM01038,21100.0,GBP,UK,2021,21100.0,26573.34,3997441.42,25560.54
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01039-submersible-luna-rossa---47mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/66/3/1818663.png,SUBMERSIBLE,PAM01039,18800.0,GBP,UK,2021,18800.0,23676.72,3561701.36,22774.32
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01616-submersible-carbotech---47mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/66/4/1818664.png,SUBMERSIBLE,PAM01616,15600.0,GBP,UK,2021,15600.0,19646.64,2955454.3200000003,18897.84
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00985-submersible-mike-horn-edition---47mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/76/5/1818765.png,SUBMERSIBLE,PAM00985,35800.0,GBP,UK,2021,35800.0,45086.520000000004,6782388.76,43368.12
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01033-luminor-gmt---44mm.html,https://www.panerai.com/content/dam/rcq/pan/18/24/74/0/1824740.png,LUMINOR,PAM01033,7900.0,GBP,UK,2021,7900.0,9949.26,1496672.3800000001,9570.06
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00986-luminor-gmt-10-days---44mm.html,https://www.panerai.com/content/dam/rcq/pan/18/24/74/1/1824741.png,LUMINOR,PAM00986,12850.0,GBP,UK,2021,12850.0,16183.29,2434460.77,15566.49
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00764-luminor-yachts-challenge---44mm.html,https://www.panerai.com/content/dam/rcq/pan/18/71/47/6/1871476.png,LUMINOR,PAM00764,11500.0,GBP,UK,2021,11500.0,14483.1,2178700.3000000003,13931.1
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00788-luminor-yachts-challenge---44mm.html,https://www.panerai.com/content/dam/rcq/pan/18/71/47/7/1871477.png,LUMINOR,PAM00788,13900.0,GBP,UK,2021,13900.0,17505.66,2633385.58,16838.46
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00977-luminor-marina---42mm.html,https://www.panerai.com/content/dam/rcq/pan/18/95/13/7/1895137.png,LUMINOR,PAM00977,7400.0,GBP,UK,2021,7400.0,9319.560000000001,1401946.28,8964.36
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01028-luminor-marina---42mm.html,https://www.panerai.com/content/dam/rcq/pan/18/95/14/1/1895141.png,LUMINOR,PAM01028,7400.0,GBP,UK,2021,7400.0,9319.560000000001,1401946.28,8964.36
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00968-submersible-bronzo---47mm.html,https://www.panerai.com/content/dam/rcq/pan/18/95/60/5/1895605.png,SUBMERSIBLE,PAM00968,14300.0,GBP,UK,2021,14300.0,18009.420000000002,2709166.46,17323.02
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01438-tuttonero-luminor-gmt---44mm.html,https://www.panerai.com/content/dam/rcq/pan/19/05/23/0/1905230.png,LUMINOR,PAM01438,11800.0,GBP,UK,2021,11800.0,14860.92,2235535.96,14294.52
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01025-luminor-marina---44mm.html,https://www.panerai.com/content/dam/rcq/pan/19/11/71/9/1911719.png,LUMINOR,PAM01025,7000.0,GBP,UK,2021,7000.0,8815.800000000001,1326165.4000000001,8479.800000000001
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00768-luminor-tourbillon-gmt---47mm.html,https://www.panerai.com/content/dam/rcq/pan/19/11/72/2/1911722.png,LUMINOR,PAM00768,130000.0,GBP,UK,2021,130000.0,163722.0,24628786.0,157482.0
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/radiomir/pam00995-radiomir---45mm.html,https://www.panerai.com/content/dam/rcq/pan/19/18/46/7/1918467.png,RADIOMIR,PAM00995,9800.0,GBP,UK,2021,9800.0,12342.12,1856631.56,11871.720000000001
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/radiomir/pam00997-radiomir---48mm.html,https://www.panerai.com/content/dam/rcq/pan/19/18/46/9/1918469.png,RADIOMIR,PAM00997,11500.0,GBP,UK,2021,11500.0,14483.1,2178700.3000000003,13931.1
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/radiomir/pam00998-radiomir-gmt---45mm.html,https://www.panerai.com/content/dam/rcq/pan/19/18/47/2/1918472.png,RADIOMIR,PAM00998,10450.0,GBP,UK,2021,10450.0,13160.730000000001,1979775.49,12659.130000000001
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00973-submersible---42mm.html,https://www.panerai.com/content/dam/rcq/pan/19/18/47/7/1918477.png,SUBMERSIBLE,PAM00973,7600.0,GBP,UK,2021,7600.0,9571.44,1439836.72,9206.64
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00974-submersible---42mm.html,https://www.panerai.com/content/dam/rcq/pan/19/18/47/8/1918478.png,SUBMERSIBLE,PAM00974,23800.0,GBP,UK,2021,23800.0,29973.72,4508962.36,28831.32
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01029-luminor-due---38mm.html,https://www.panerai.com/content/dam/rcq/pan/19/18/48/0/1918480.png,LUMINOR-DUE,PAM01029,13400.0,GBP,UK,2021,13400.0,16875.960000000003,2538659.48,16232.76
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam00927-luminor-due---42mm.html,https://www.panerai.com/content/dam/rcq/pan/19/31/49/9/1931499.png,LUMINOR-DUE,PAM00927,6400.0,GBP,UK,2021,6400.0,8060.160000000001,1212494.08,7752.96
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam00926-luminor-due---38mm.html,https://www.panerai.com/content/dam/rcq/pan/19/31/50/0/1931500.png,LUMINOR-DUE,PAM00926,6100.0,GBP,UK,2021,6100.0,7682.34,1155658.42,7389.54
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam00964-luminor-due-gmt-power-reserve---45mm.html,https://www.panerai.com/content/dam/rcq/pan/19/34/35/4/1934354.png,LUMINOR-DUE,PAM00964,10500.0,GBP,UK,2021,10500.0,13223.7,1989248.1,12719.7
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01046-luminor-due---42mm.html,https://www.panerai.com/content/dam/rcq/pan/19/34/35/5/1934355.png,LUMINOR-DUE,PAM01046,5700.0,GBP,UK,2021,5700.0,7178.580000000001,1079877.54,6904.9800000000005
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01043-luminor-due---38mm.html,https://www.panerai.com/content/dam/rcq/pan/19/34/35/6/1934356.png,LUMINOR-DUE,PAM01043,5500.0,GBP,UK,2021,5500.0,6926.700000000001,1041987.1,6662.7
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01045-luminor-due---38mm.html,https://www.panerai.com/content/dam/rcq/pan/19/34/35/7/1934357.png,LUMINOR-DUE,PAM01045,13400.0,GBP,UK,2021,13400.0,16875.960000000003,2538659.48,16232.76
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01037-luminor-luna-rossa-chrono-flyback---44mm.html,https://www.panerai.com/content/dam/rcq/pan/19/58/84/7/1958847.png,LUMINOR,PAM01037,15700.0,GBP,UK,2021,15700.0,19772.58,2974399.54,19018.98
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/radiomir/pam00931-radiomir-california---47mm.html,https://www.panerai.com/content/dam/rcq/pan/19/62/12/8/1962128.png,RADIOMIR,PAM00931,7600.0,GBP,UK,2021,7600.0,9571.44,1439836.72,9206.64
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01042-luminor-due---42mm.html,https://www.panerai.com/content/dam/rcq/pan/19/72/38/6/1972386.png,LUMINOR-DUE,PAM01042,16000.0,GBP,UK,2021,16000.0,20150.4,3031235.2,19382.4
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01041-luminor-due---42mm.html,https://www.panerai.com/content/dam/rcq/pan/19/72/38/7/1972387.png,LUMINOR-DUE,PAM01041,16000.0,GBP,UK,2021,16000.0,20150.4,3031235.2,19382.4
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/radiomir/pam00992-radiomir-8-days---45mm.html,https://www.panerai.com/content/dam/rcq/pan/19/72/39/0/1972390.png,RADIOMIR,PAM00992,7400.0,GBP,UK,2021,7400.0,9319.560000000001,1401946.28,8964.36
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00915-luminor-base---44mm.html,https://www.panerai.com/content/dam/rcq/pan/19/76/97/7/1976977.png,LUMINOR,PAM00915,5800.0,GBP,UK,2021,5800.0,7304.52,1098822.76,7026.12
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00914-luminor-base---44mm.html,https://www.panerai.com/content/dam/rcq/pan/19/76/97/9/1976979.png,LUMINOR,PAM00914,5400.0,GBP,UK,2021,5400.0,6800.76,1023041.88,6541.56
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01661-luminor-marina-carbotech---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/15/95/0/2015950.png,LUMINOR,PAM01661,10800.0,GBP,UK,2021,10800.0,13601.52,2046083.76,13083.12
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/radiomir/pam01078-radiomir---45mm.html,https://www.panerai.com/content/dam/rcq/pan/20/27/37/3/2027373.png,RADIOMIR,PAM01078,9800.0,GBP,UK,2021,9800.0,12342.12,1856631.56,11871.720000000001
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/radiomir/pam01144-radiomir---42mm.html,https://www.panerai.com/content/dam/rcq/pan/20/27/37/5/2027375.png,RADIOMIR,PAM01144,7000.0,GBP,UK,2021,7000.0,8815.800000000001,1326165.4000000001,8479.800000000001
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01117-luminor-marina---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/35/32/1/2035321.png,LUMINOR,PAM01117,17100.0,GBP,UK,2021,17100.0,21535.74,3239632.62,20714.940000000002
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01108-submersible-ecopangaea-tourbillon-gmt---50mm-mike-horn-.html,https://www.panerai.com/content/dam/rcq/pan/20/35/33/0/2035330.png,SUBMERSIBLE,PAM01108,169900.0,GBP,UK,2021,169900.0,213972.06000000003,32187928.78,205816.86000000002
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01112-luminor-marina-goldtech---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/35/33/2/2035332.png,LUMINOR,PAM01112,20600.0,GBP,UK,2021,20600.0,25943.640000000003,3902715.3200000003,24954.84
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01118-luminor-marina-carbotech---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/35/33/4/2035334.png,LUMINOR,PAM01118,14300.0,GBP,UK,2021,14300.0,18009.420000000002,2709166.46,17323.02
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01119-luminor-marina-fibratech---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/35/33/6/2035336.png,LUMINOR,PAM01119,17100.0,GBP,UK,2021,17100.0,21535.74,3239632.62,20714.940000000002
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01662-luminor-marina---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/35/34/1/2035341.png,LUMINOR,PAM01662,13500.0,GBP,UK,2021,13500.0,17001.9,2557604.7,16353.9
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01663-luminor-marina-fibratech---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/35/34/4/2035344.png,LUMINOR,PAM01663,14300.0,GBP,UK,2021,14300.0,18009.420000000002,2709166.46,17323.02
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01313-luminor-marina---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/50/94/8/2050948.png,LUMINOR,PAM01313,6800.0,GBP,UK,2021,6800.0,8563.92,1288274.96,8237.52
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01085-luminor-blu-mare---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/61/23/0/2061230.png,LUMINOR,PAM01085,4800.0,GBP,UK,2021,4800.0,6045.120000000001,909370.56,5814.72
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01314-luminor-marina---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/66/83/2/2066832.png,LUMINOR,PAM01314,6800.0,GBP,UK,2021,6800.0,8563.92,1288274.96,8237.52
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam02392-luminor-marina---42mm.html,https://www.panerai.com/content/dam/rcq/pan/20/66/85/6/2066856.png,LUMINOR,PAM02392,6700.0,GBP,UK,2021,6700.0,8437.980000000001,1269329.74,8116.38
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01316-luminor-marina--specchio-blu---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/67/63/6/2067636.png,LUMINOR,PAM01316,7600.0,GBP,UK,2021,7600.0,9571.44,1439836.72,9206.64
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01096-luminor-luna-rossa-gmt---42mm.html,https://www.panerai.com/content/dam/rcq/pan/20/76/80/1/2076801.png,LUMINOR,PAM01096,9700.0,GBP,UK,2021,9700.0,12216.18,1837686.34,11750.58
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01070-submersible-goldtech-orocarbo---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/81/27/2/2081272.png,SUBMERSIBLE,PAM01070,26900.0,GBP,UK,2021,26900.0,33877.86,5096264.18,32586.66
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01393-luminor-marina---42mm.html,https://www.panerai.com/content/dam/rcq/pan/20/81/31/7/2081317.png,LUMINOR,PAM01393,6700.0,GBP,UK,2021,6700.0,8437.980000000001,1269329.74,8116.38
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01086-luminor-base-logo---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/83/64/8/2083648.png,LUMINOR,PAM01086,4300.0,GBP,UK,2021,4300.0,5415.42,814644.46,5209.02
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01084-luminor-logo---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/83/65/0/2083650.png,LUMINOR,PAM01084,4800.0,GBP,UK,2021,4800.0,6045.120000000001,909370.56,5814.72
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/radiomir/pam02020-radiomir---45mm.html,https://www.panerai.com/content/dam/rcq/pan/20/92/98/5/2092985.png,RADIOMIR,PAM02020,5800.0,GBP,UK,2021,5800.0,7304.52,1098822.76,7026.12
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01075-luminor-left-handed---47mm.html,https://www.panerai.com/content/dam/rcq/pan/21/16/47/0/2116470.png,LUMINOR,PAM01075,8500.0,GBP,UK,2021,8500.0,10704.900000000001,1610343.7,10296.9
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01122-luminor-marina-44mm---guillaume-nery-edition.html,https://www.panerai.com/content/dam/rcq/pan/21/28/65/2/2128652.png,LUMINOR,PAM01122,17100.0,GBP,UK,2021,17100.0,21535.74,3239632.62,20714.940000000002
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01074-submersible-bronzo-blu-abisso.html,https://www.panerai.com/content/dam/rcq/pan/21/33/34/4/2133344.png,SUBMERSIBLE,PAM01074,13900.0,GBP,UK,2021,13900.0,17505.66,2633385.58,16838.46
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01116-luminor-marina-platinumtech---44mm.html,https://www.panerai.com/content/dam/rcq/pan/21/33/35/9/2133359.png,LUMINOR,PAM01116,34500.0,GBP,UK,2021,34500.0,43449.3,6536100.9,41793.3
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01164-submersible-goldtech---42mm.html,https://www.panerai.com/content/dam/rcq/pan/21/34/44/9/2134449.png,SUBMERSIBLE,PAM01164,23800.0,GBP,UK,2021,23800.0,29973.72,4508962.36,28831.32
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01109-luminor-chrono.html,https://www.panerai.com/content/dam/rcq/pan/21/48/44/8/2148448.png,LUMINOR,PAM01109,8000.0,GBP,UK,2021,8000.0,10075.2,1515617.6,9691.2
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01110-luminor-chrono.html,https://www.panerai.com/content/dam/rcq/pan/21/48/47/5/2148475.png,LUMINOR,PAM01110,8700.0,GBP,UK,2021,8700.0,10956.78,1648234.1400000001,10539.18
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01111-luminor-chrono-goldtech-blu-notte.html,https://www.panerai.com/content/dam/rcq/pan/21/48/50/1/2148501.png,LUMINOR,PAM01111,23800.0,GBP,UK,2021,23800.0,29973.72,4508962.36,28831.32
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01157-luminor-marina-esteel--blu-profondo.html,https://www.panerai.com/content/dam/rcq/pan/21/48/51/9/2148519.png,LUMINOR,PAM01157,7600.0,GBP,UK,2021,7600.0,9571.44,1439836.72,9206.64
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01303-luminor-chrono-luna-rossa.html,https://www.panerai.com/content/dam/rcq/pan/21/48/52/9/2148529.png,LUMINOR,PAM01303,8100.0,GBP,UK,2021,8100.0,10201.140000000001,1534562.82,9812.34
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01135-luminor-chrono-monopulsante-8-giorni-gmt-blu-notte.html,https://www.panerai.com/content/dam/rcq/pan/21/48/53/6/2148536.png,LUMINOR,PAM01135,19700.0,GBP,UK,2021,19700.0,24810.18,3732208.3400000003,23864.58
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01218-luminor-chrono.html,https://www.panerai.com/content/dam/rcq/pan/21/48/54/1/2148541.png,LUMINOR,PAM01218,8000.0,GBP,UK,2021,8000.0,10075.2,1515617.6,9691.2
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01280-piccolo-due-madreperla.html,https://www.panerai.com/content/dam/rcq/pan/21/48/54/2/2148542.png,LUMINOR-DUE,PAM01280,14700.0,GBP,UK,2021,14700.0,18513.18,2784947.34,17807.58
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01356-luminor-marina-esteel--verde-smeraldo.html,https://www.panerai.com/content/dam/rcq/pan/21/48/55/3/2148553.png,LUMINOR,PAM01356,7600.0,GBP,UK,2021,7600.0,9571.44,1439836.72,9206.64
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01358-luminor-marina-esteel-grigio-roccia.html,https://www.panerai.com/content/dam/rcq/pan/21/48/55/8/2148558.png,LUMINOR,PAM01358,7600.0,GBP,UK,2021,7600.0,9571.44,1439836.72,9206.64
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00742-luminor-perpetual-calendar-goldtech.html,https://www.panerai.com/content/dam/rcq/pan/21/48/57/9/2148579.png,LUMINOR,PAM00742,41400.0,GBP,UK,2021,41400.0,52139.16,7843321.08,50151.96
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01225-submersible-elab-id.html,https://www.panerai.com/content/dam/rcq/pan/21/53/48/4/2153484.png,SUBMERSIBLE,PAM01225,54000.0,GBP,UK,2021,54000.0,68007.6,10230418.8,65415.6
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00715-luminor-perpetual-calendar-platinumtech.html,https://www.panerai.com/content/dam/rcq/pan/21/64/65/8/2164658.png,LUMINOR,PAM00715,59400.0,GBP,UK,2021,59400.0,74808.36,11253460.68,71957.16
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01123-luminor-due---38mm.html,https://www.panerai.com/content/dam/rcq/pan/21/64/94/5/2164945.png,LUMINOR-DUE,PAM01123,6100.0,GBP,UK,2021,6100.0,7682.34,1155658.42,7389.54
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01060-luminor-tourbillon-gmt-goldtech---47mm.html,https://www.panerai.com/content/dam/rcq/pan/21/64/94/7/2164947.png,LUMINOR,PAM01060,148200.0,GBP,UK,2021,148200.0,186643.08000000002,28076816.04,179529.48
