country,min_price_country,collection,reference,price_USD,min_price,price_diff
Japan,Japan,LUMINOR-DUE,PAM00964,9788.834,9788.834,0.0
Japan,Japan,LUMINOR-DUE,PAM01046,5186.621,5186.621,0.0
Japan,Japan,LUMINOR-DUE,PAM01043,4967.468,4967.468,0.0
Japan,Japan,LUMINOR-DUE,PAM01045,12637.823,12637.823,0.0
Japan,Japan,LUMINOR,PAM01037,14537.149000000001,14537.149000000001,0.0
Japan,Japan,RADIOMIR,PAM00931,7012.896000000001,7012.896000000001,0.0
Japan,Japan,LUMINOR-DUE,PAM01042,15340.710000000001,15340.710000000001,0.0
Japan,Japan,LUMINOR-DUE,PAM01041,15340.710000000001,15340.710000000001,0.0
Japan,Japan,RADIOMIR,PAM00992,6793.743,6793.743,0.0
Japan,Japan,LUMINOR,PAM00915,5551.876,5551.876,0.0
Japan,Japan,LUMINOR,PAM00914,5113.57,5113.57,0.0
Japan,Japan,LUMINOR,PAM01661,11176.803,11176.803,0.0
Japan,Japan,RADIOMIR,PAM01078,8985.273000000001,8985.273000000001,0.0
Japan,Japan,RADIOMIR,PAM01144,6428.488,6428.488,0.0
Japan,Japan,LUMINOR,PAM01117,15705.965,15705.965,0.0
Japan,Japan,LUMINOR,PAM01112,19431.566,19431.566,0.0
Japan,Japan,LUMINOR,PAM01118,13222.231,13222.231,0.0
Japan,Japan,LUMINOR,PAM01119,15705.965,15705.965,0.0
Japan,Japan,LUMINOR,PAM01662,11980.364,11980.364,0.0
Japan,Japan,LUMINOR,PAM01663,13222.231,13222.231,0.0
Japan,Japan,LUMINOR,PAM01313,6574.59,6574.59,0.0
Japan,Japan,LUMINOR,PAM01085,4456.111,4456.111,0.0
Japan,Japan,LUMINOR,PAM01314,6574.59,6574.59,0.0
Japan,Japan,LUMINOR,PAM02392,6355.437,6355.437,0.0
Japan,Japan,LUMINOR,PAM01316,7158.9980000000005,7158.9980000000005,0.0
Japan,Japan,LUMINOR,PAM01096,8693.069,8693.069,0.0
Japan,Japan,SUBMERSIBLE,PAM01070,24033.779000000002,24033.779000000002,0.0
Japan,Japan,LUMINOR,PAM01086,4090.856,4090.856,0.0
Japan,Japan,LUMINOR,PAM01084,4456.111,4456.111,0.0
Japan,Japan,RADIOMIR,PAM02020,5259.6720000000005,5259.6720000000005,0.0
Japan,Japan,LUMINOR,PAM01075,7670.3550000000005,7670.3550000000005,0.0
Japan,Japan,LUMINOR,PAM01122,15705.965,15705.965,0.0
Japan,Japan,SUBMERSIBLE,PAM01074,12710.874,12710.874,0.0
Japan,Japan,LUMINOR,PAM01116,31704.134000000002,31704.134000000002,0.0
Japan,Japan,SUBMERSIBLE,PAM01164,22499.708000000002,22499.708000000002,0.0
Japan,Japan,LUMINOR,PAM01109,7305.1,7305.1,0.0
Japan,Japan,LUMINOR,PAM01110,8035.610000000001,8035.610000000001,0.0
Japan,Japan,LUMINOR,PAM01111,21476.994000000002,21476.994000000002,0.0
Japan,Japan,LUMINOR,PAM01157,7012.896000000001,7012.896000000001,0.0
Japan,Japan,LUMINOR,PAM01303,7451.202,7451.202,0.0
Japan,Japan,LUMINOR,PAM01135,18262.75,18262.75,0.0
Japan,Japan,LUMINOR,PAM01218,7305.1,7305.1,0.0
Japan,Japan,LUMINOR-DUE,PAM01280,13587.486,13587.486,0.0
Japan,Japan,LUMINOR,PAM01356,7012.896000000001,7012.896000000001,0.0
Japan,Japan,LUMINOR,PAM01358,7012.896000000001,7012.896000000001,0.0
Japan,Japan,LUMINOR,PAM00742,37986.520000000004,37986.520000000004,0.0
Japan,Japan,SUBMERSIBLE,PAM01225,49528.578,49528.578,0.0
Japan,Japan,LUMINOR,PAM00715,54569.097,54569.097,0.0
Japan,Japan,LUMINOR-DUE,PAM01123,5697.978,5697.978,0.0
Japan,Japan,LUMINOR,PAM01060,137548.392,137548.392,0.0
Japan,Japan,LUMINOR-DUE,PAM01124,5844.08,5844.08,0.0
Japan,Japan,SUBMERSIBLE,PAM01068,8766.12,8766.12,0.0
Japan,Japan,RADIOMIR,PAM01243,6574.59,6574.59,0.0
Japan,Japan,SUBMERSIBLE,PAM01223,7158.9980000000005,7158.9980000000005,0.0
Japan,Japan,LUMINOR-DUE,PAM01273,5040.519,5040.519,0.0
Japan,Japan,LUMINOR-DUE,PAM01274,5186.621,5186.621,0.0
Japan,Japan,LUMINOR,PAM01279,8181.712,8181.712,0.0
Japan,Japan,LUMINOR-DUE,PAM01250,5186.621,5186.621,0.0
Japan,Japan,LUMINOR-DUE,PAM01249,5186.621,5186.621,0.0
Japan,Japan,LUMINOR,PAM01664,11176.803,11176.803,0.0
Japan,Japan,SUBMERSIBLE,PAM01209,7889.508,7889.508,0.0
Japan,Japan,LUMINOR,PAM01298,12710.874,12710.874,0.0
Japan,Japan,LUMINOR,PAM01278,35648.888,35648.888,0.0
Japan,Japan,LUMINOR,PAM01115,22791.912,22791.912,0.0
Japan,Japan,LUMINOR-DUE,PAM01248,5040.519,5040.519,0.0
Japan,Japan,LUMINOR,PAM01114,22791.912,22791.912,0.0
Japan,Japan,LUMINOR-DUE,PAM01247,5040.519,5040.519,0.0
Japan,Japan,SUBMERSIBLE,PAM01291,16728.679,16728.679,0.0
Japan,Japan,LUMINOR,PAM00335,14317.996000000001,14317.996000000001,0.0
Japan,Japan,LUMINOR,PAM01275,14829.353000000001,14829.353000000001,0.0
Japan,Japan,SUBMERSIBLE,PAM01240,37256.01,37256.01,0.0
Japan,Japan,LUMINOR,PAM01270,5697.978,5697.978,0.0
Japan,Japan,LUMINOR,PAM01271,5697.978,5697.978,0.0
Japan,Japan,LUMINOR,PAM01272,5697.978,5697.978,0.0
Japan,Japan,LUMINOR,PAM01392,6355.437,6355.437,0.0
Japan,Japan,LUMINOR-DUE,PAM01306,5040.519,5040.519,0.0
Japan,Japan,LUMINOR,PAM00233,10007.987000000001,10007.987000000001,0.0
Japan,Japan,LUMINOR,PAM00317,17386.138,17386.138,0.0
Japan,Japan,LUMINOR,PAM00372,7232.049,7232.049,0.0
Japan,Japan,LUMINOR,PAM00422,8108.661,8108.661,0.0
Japan,Japan,LUMINOR,PAM00423,8181.712,8181.712,0.0
Japan,Japan,RADIOMIR,PAM00424,6501.539,6501.539,0.0
Japan,Japan,RADIOMIR,PAM00425,6501.539,6501.539,0.0
Japan,Japan,LUMINOR,PAM00511,17386.138,17386.138,0.0
Japan,Japan,RADIOMIR,PAM00514,6282.386,6282.386,0.0
Japan,Japan,RADIOMIR,PAM00515,17386.138,17386.138,0.0
Japan,Japan,LUMINOR,PAM00524,8985.273000000001,8985.273000000001,0.0
Japan,Japan,LUMINOR,PAM00526,14025.792000000001,14025.792000000001,0.0
Japan,Japan,LUMINOR,PAM00525,21769.198,21769.198,0.0
Japan,Japan,LUMINOR,PAM00533,10957.65,10957.65,0.0
Japan,Japan,LUMINOR,PAM00557,7597.304,7597.304,0.0
Japan,Japan,LUMINOR,PAM00560,5113.57,5113.57,0.0
Japan,Japan,LUMINOR,PAM00562,5405.774,5405.774,0.0
Japan,Japan,LUMINOR,PAM00561,5113.57,5113.57,0.0
Japan,Japan,LUMINOR,PAM00563,5551.876,5551.876,0.0
Japan,Japan,LUMINOR,PAM00564,5917.131,5917.131,0.0
Japan,Japan,RADIOMIR,PAM00572,8181.712,8181.712,0.0
Japan,Japan,LUMINOR,PAM00576,22718.861,22718.861,0.0
Japan,Japan,LUMINOR,PAM00580,11834.262,11834.262,0.0
Japan,Japan,LUMINOR,PAM00590,5551.876,5551.876,0.0
Japan,Japan,SUBMERSIBLE,PAM00615,13733.588,13733.588,0.0
Japan,Japan,SUBMERSIBLE,PAM00616,14025.792000000001,14025.792000000001,0.0
Japan,Japan,SUBMERSIBLE,PAM00614,12418.67,12418.67,0.0
Japan,Japan,RADIOMIR,PAM00609,4967.468,4967.468,0.0
Japan,Japan,RADIOMIR,PAM00610,4602.213,4602.213,0.0
Japan,Japan,RADIOMIR,PAM00619,8620.018,8620.018,0.0
Japan,Japan,RADIOMIR,PAM00577,8985.273000000001,8985.273000000001,0.0
USA,Japan,RADIOMIR,PAM00574,9600.0,6136.284000000001,3463.7159999999994
USA,Japan,RADIOMIR,PAM00575,22900.0,14610.2,8289.8
USA,Japan,RADIOMIR,PAM00620,12600.0,8035.610000000001,4564.389999999999
USA,Japan,RADIOMIR,PAM00655,12600.0,8035.610000000001,4564.389999999999
USA,Japan,RADIOMIR,PAM00628,15100.0,9569.681,5530.3189999999995
USA,Japan,RADIOMIR,PAM00657,14900.0,9423.579,5476.421
USA,Japan,LUMINOR,PAM00661,15500.0,9861.885,5638.115
USA,Japan,LUMINOR-DUE,PAM00674,13200.0,8620.018,4579.982
USA,Japan,LUMINOR-DUE,PAM00675,32100.0,20527.331000000002,11572.668999999998
USA,Japan,LUMINOR,PAM01312,10300.0,6574.59,3725.41
USA,Japan,LUMINOR,PAM01359,10300.0,6574.59,3725.41
USA,Japan,LUMINOR,PAM01499,10300.0,6574.59,3725.41
USA,Japan,LUMINOR,PAM01523,10100.0,6355.437,3744.563
USA,Japan,SUBMERSIBLE,PAM01389,15000.0,9204.426,5795.5740000000005
USA,Japan,SUBMERSIBLE,PAM00692,17200.0,10884.599,6315.401
USA,Japan,SUBMERSIBLE,PAM01305,12500.0,7962.559,4537.441
USA,Japan,LUMINOR,PAM01088,9500.0,6063.233,3436.767
USA,Japan,LUMINOR,PAM01090,9800.0,6282.386,3517.6139999999996
USA,Japan,LUMINOR,PAM00652,21800.0,13879.69,7920.3099999999995
USA,Japan,LUMINOR,PAM00653,15600.0,10007.987000000001,5592.012999999999
USA,Japan,LUMINOR,PAM00654,15600.0,10007.987000000001,5592.012999999999
USA,Japan,LUMINOR,PAM00722,11100.0,7012.896000000001,4087.1039999999994
USA,Japan,LUMINOR-DUE,PAM00741,28500.0,17897.495,10602.505000000001
USA,Japan,LUMINOR,PAM01321,12400.0,7889.508,4510.492
USA,Japan,LUMINOR,PAM01351,10500.0,6611.1155,3888.8845
USA,Japan,LUMINOR,PAM01535,11600.0,7305.1,4294.9
USA,Japan,LUMINOR,PAM01537,12100.0,7670.3550000000005,4429.6449999999995
USA,Japan,LUMINOR-DUE,PAM00755,8000.0,4967.468,3032.532
USA,Japan,LUMINOR-DUE,PAM00904,8300.0,5186.621,3113.379
USA,Japan,LUMINOR-DUE,PAM00943,12900.0,8181.712,4718.288
USA,Japan,LUMINOR-DUE,PAM00944,14200.0,8985.273000000001,5214.726999999999
USA,Japan,LUMINOR,PAM00773,6400.0,4090.856,2309.144
USA,Japan,LUMINOR,PAM00774,6400.0,4090.856,2309.144
USA,Japan,LUMINOR,PAM00775,6400.0,4090.856,2309.144
USA,Japan,LUMINOR,PAM00776,7100.0,4456.111,2643.889
USA,Japan,LUMINOR,PAM00777,7100.0,4456.111,2643.889
USA,Japan,LUMINOR,PAM00778,7100.0,4456.111,2643.889
USA,Japan,LUMINOR,PAM01048,8600.0,5478.825,3121.175
USA,Japan,LUMINOR,PAM01441,17600.0,11176.803,6423.197
USA,Japan,LUMINOR,PAM01104,8900.0,5624.927000000001,3275.0729999999994
USA,Japan,RADIOMIR,PAM00754,6400.0,4090.856,2309.144
USA,Japan,RADIOMIR,PAM00753,5700.0,3652.55,2047.4499999999998
USA,Japan,RADIOMIR,PAM00933,12900.0,8181.712,4718.288
USA,Japan,RADIOMIR,PAM00945,14900.0,9423.579,5476.421
USA,Japan,RADIOMIR,PAM00946,15100.0,9569.681,5530.3189999999995
USA,Japan,LUMINOR,PAM00797,10100.0,6355.437,3744.563
USA,Japan,LUMINOR,PAM00796,9000.0,5697.978,3302.022
USA,Japan,LUMINOR,PAM00795,9400.0,5844.08,3555.92
USA,Japan,LUMINOR,PAM00779,10300.0,6574.59,3725.41
USA,Japan,SUBMERSIBLE,PAM00683,12600.0,8035.610000000001,4564.389999999999
USA,Japan,SUBMERSIBLE,PAM00799,19400.0,12272.568000000001,7127.431999999999
USA,Japan,SUBMERSIBLE,PAM00960,22000.0,14025.792000000001,7974.207999999999
USA,Japan,SUBMERSIBLE,PAM00961,52000.0,33019.052,18980.947999999997
USA,Japan,SUBMERSIBLE,PAM00979,24600.0,15632.914,8967.086
USA,Japan,SUBMERSIBLE,PAM00982,24600.0,15632.914,8967.086
USA,Japan,SUBMERSIBLE,PAM00983,50600.0,31704.134000000002,18895.865999999998
USA,Japan,SUBMERSIBLE,PAM00984,25900.0,16728.679,9171.321
USA,Japan,LUMINOR,PAM01036,14200.0,8985.273000000001,5214.726999999999
USA,Japan,LUMINOR,PAM01038,30600.0,19431.566,11168.434000000001
USA,Japan,SUBMERSIBLE,PAM01039,27400.0,17459.189000000002,9940.810999999998
USA,Japan,SUBMERSIBLE,PAM01616,22600.0,14464.098,8135.902
USA,Japan,SUBMERSIBLE,PAM00985,52000.0,33019.052,18980.947999999997
USA,Japan,LUMINOR,PAM01033,11900.0,7451.202,4448.798
USA,Japan,LUMINOR,PAM00986,19200.0,12126.466,7073.534
USA,Japan,LUMINOR,PAM00764,16800.0,10665.446,6134.554
USA,Japan,LUMINOR,PAM00788,20200.0,12710.874,7489.126
USA,Japan,LUMINOR,PAM01020,35800.0,22718.861,13081.139
USA,Japan,LUMINOR,PAM00977,11100.0,7012.896000000001,4087.1039999999994
USA,Japan,LUMINOR,PAM01028,11100.0,7012.896000000001,4087.1039999999994
USA,Japan,SUBMERSIBLE,PAM00968,20900.0,13660.537,7239.463
USA,Japan,LUMINOR,PAM01438,18900.0,11688.16,7211.84
USA,UK,LUMINOR,PAM01025,10300.0,8815.800000000001,1484.199999999999
USA,Japan,LUMINOR,PAM00768,189000.0,119730.589,69269.411
USA,Japan,RADIOMIR,PAM00995,14200.0,8985.273000000001,5214.726999999999
USA,Japan,RADIOMIR,PAM00997,16800.0,10665.446,6134.554
USA,Japan,RADIOMIR,PAM00998,15200.0,9642.732,5557.268
USA,Japan,RADIOMIR,PAM00999,15500.0,9861.885,5638.115
USA,Japan,SUBMERSIBLE,PAM00973,11300.0,7158.9980000000005,4141.0019999999995
USA,France,SUBMERSIBLE,PAM00974,34500.0,27522.899999999998,6977.100000000002
USA,Japan,LUMINOR-DUE,PAM01029,20000.0,12637.823,7362.177
USA,Japan,LUMINOR-DUE,PAM00927,9400.0,5844.08,3555.92
USA,Japan,LUMINOR-DUE,PAM00926,9000.0,5697.978,3302.022
USA,Japan,LUMINOR-DUE,PAM00964,15500.0,9788.834,5711.165999999999
USA,Japan,LUMINOR-DUE,PAM01046,8300.0,5186.621,3113.379
USA,Japan,LUMINOR-DUE,PAM01043,8000.0,4967.468,3032.532
USA,Japan,LUMINOR-DUE,PAM01045,20000.0,12637.823,7362.177
USA,Japan,LUMINOR,PAM01037,22700.0,14537.149000000001,8162.850999999999
USA,Japan,RADIOMIR,PAM00931,11100.0,7012.896000000001,4087.1039999999994
USA,Japan,LUMINOR-DUE,PAM01042,24000.0,15340.710000000001,8659.289999999999
USA,Japan,LUMINOR-DUE,PAM01041,24000.0,15340.710000000001,8659.289999999999
USA,Japan,RADIOMIR,PAM00992,10800.0,6793.743,4006.2569999999996
USA,Japan,LUMINOR,PAM00915,8800.0,5551.876,3248.124
USA,Japan,LUMINOR,PAM01661,17600.0,11176.803,6423.197
USA,Japan,RADIOMIR,PAM01078,14200.0,8985.273000000001,5214.726999999999
USA,Japan,RADIOMIR,PAM01144,10300.0,6428.488,3871.5119999999997
USA,Japan,LUMINOR,PAM01117,24900.0,15705.965,9194.035
USA,France,SUBMERSIBLE,PAM01108,247700.0,197334.0,50366.0
USA,Japan,LUMINOR,PAM01112,30700.0,19431.566,11268.434000000001
USA,Japan,LUMINOR,PAM01118,20900.0,13222.231,7677.769
USA,Japan,LUMINOR,PAM01119,24900.0,15705.965,9194.035
USA,Japan,LUMINOR,PAM01662,19600.0,11980.364,7619.636
USA,Japan,LUMINOR,PAM01663,20900.0,13222.231,7677.769
USA,Japan,LUMINOR,PAM01313,10300.0,6574.59,3725.41
USA,Japan,LUMINOR,PAM01085,7100.0,4456.111,2643.889
USA,Japan,LUMINOR,PAM01314,10300.0,6574.59,3725.41
USA,Japan,LUMINOR,PAM02392,10100.0,6355.437,3744.563
USA,Japan,LUMINOR,PAM01316,11300.0,7158.9980000000005,4141.0019999999995
USA,Japan,LUMINOR,PAM01096,14100.0,8693.069,5406.9310000000005
USA,Japan,SUBMERSIBLE,PAM01070,39000.0,24033.779000000002,14966.220999999998
USA,France,LUMINOR,PAM01393,10100.0,7997.219999999999,2102.7800000000007
USA,Japan,LUMINOR,PAM01086,6400.0,4090.856,2309.144
USA,Japan,LUMINOR,PAM01084,7100.0,4456.111,2643.889
USA,Japan,RADIOMIR,PAM02020,8400.0,5259.6720000000005,3140.3279999999995
USA,Japan,LUMINOR,PAM01075,12400.0,7670.3550000000005,4729.6449999999995
USA,Japan,LUMINOR,PAM01122,24900.0,15705.965,9194.035
USA,Japan,SUBMERSIBLE,PAM01074,20200.0,12710.874,7489.126
USA,Japan,LUMINOR,PAM01116,50100.0,31704.134000000002,18395.865999999998
USA,Japan,SUBMERSIBLE,PAM01164,35400.0,22499.708000000002,12900.291999999998
USA,Japan,LUMINOR,PAM01109,11600.0,7305.1,4294.9
USA,Japan,LUMINOR,PAM01110,12600.0,8035.610000000001,4564.389999999999
USA,Japan,LUMINOR,PAM01111,34500.0,21476.994000000002,13023.005999999998
USA,Japan,LUMINOR,PAM01157,11100.0,7012.896000000001,4087.1039999999994
USA,Japan,LUMINOR,PAM01303,11900.0,7451.202,4448.798
USA,Japan,LUMINOR,PAM01135,28500.0,18262.75,10237.25
USA,Japan,LUMINOR,PAM01218,11600.0,7305.1,4294.9
USA,Japan,LUMINOR-DUE,PAM01280,21400.0,13587.486,7812.513999999999
USA,Japan,LUMINOR,PAM01356,11100.0,7012.896000000001,4087.1039999999994
USA,Japan,LUMINOR,PAM01358,11100.0,7012.896000000001,4087.1039999999994
USA,Japan,LUMINOR,PAM00742,59700.0,37986.520000000004,21713.479999999996
USA,Japan,SUBMERSIBLE,PAM01225,78300.0,49528.578,28771.422
USA,Japan,LUMINOR,PAM00715,85900.0,54569.097,31330.903
USA,Japan,LUMINOR-DUE,PAM01123,9000.0,5697.978,3302.022
USA,Japan,LUMINOR,PAM01060,217000.0,137548.392,79451.60800000001
USA,Japan,LUMINOR-DUE,PAM01124,9400.0,5844.08,3555.92
USA,Japan,SUBMERSIBLE,PAM01068,13700.0,8766.12,4933.879999999999
USA,France,SUBMERSIBLE,PAM01163,38500.0,30638.7,7861.299999999999
USA,Japan,RADIOMIR,PAM01243,10300.0,6574.59,3725.41
USA,Japan,SUBMERSIBLE,PAM01223,11300.0,7158.9980000000005,4141.0019999999995
USA,Japan,LUMINOR-DUE,PAM01273,8000.0,5040.519,2959.4809999999998
USA,Japan,LUMINOR,PAM01279,12900.0,8181.712,4718.288
USA,Japan,LUMINOR-DUE,PAM01250,8300.0,5186.621,3113.379
USA,Japan,LUMINOR-DUE,PAM01249,8300.0,5186.621,3113.379
USA,Japan,LUMINOR,PAM01664,17600.0,11176.803,6423.197
USA,Japan,SUBMERSIBLE,PAM01209,12400.0,7889.508,4510.492
USA,Japan,LUMINOR,PAM01298,20200.0,12710.874,7489.126
USA,Japan,LUMINOR,PAM01115,36300.0,22791.912,13508.088
USA,Japan,LUMINOR-DUE,PAM01248,8000.0,5040.519,2959.4809999999998
USA,Japan,LUMINOR,PAM01114,36300.0,22791.912,13508.088
USA,Japan,LUMINOR-DUE,PAM01247,8000.0,5040.519,2959.4809999999998
USA,Japan,SUBMERSIBLE,PAM01291,25900.0,16728.679,9171.321
USA,Japan,SUBMERSIBLE,PAM01240,58800.0,37256.01,21543.989999999998
USA,Japan,LUMINOR,PAM01270,9000.0,5697.978,3302.022
USA,Japan,LUMINOR,PAM01271,9000.0,5697.978,3302.022
USA,Japan,LUMINOR,PAM01272,9000.0,5697.978,3302.022
USA,Japan,LUMINOR,PAM01392,10100.0,6355.437,3744.563
USA,Japan,LUMINOR-DUE,PAM01306,8000.0,5040.519,2959.4809999999998
USA,Japan,LUMINOR,PAM00233,15600.0,10007.987000000001,5592.012999999999
USA,Japan,LUMINOR,PAM00317,27200.0,17386.138,9813.862000000001
USA,Japan,LUMINOR,PAM00422,12800.0,8108.661,4691.339
USA,Japan,LUMINOR,PAM00423,12900.0,8181.712,4718.288
USA,Japan,RADIOMIR,PAM00424,10200.0,6501.539,3698.4610000000002
USA,Japan,RADIOMIR,PAM00425,10200.0,6501.539,3698.4610000000002
USA,Japan,RADIOMIR,PAM00514,9800.0,6282.386,3517.6139999999996
USA,Japan,RADIOMIR,PAM00515,27200.0,17386.138,9813.862000000001
USA,Japan,LUMINOR,PAM00524,14200.0,8985.273000000001,5214.726999999999
USA,Japan,LUMINOR,PAM00526,22000.0,14025.792000000001,7974.207999999999
USA,Japan,LUMINOR,PAM00533,17300.0,10957.65,6342.35
USA,Japan,LUMINOR,PAM00560,8100.0,5113.57,2986.4300000000003
USA,Japan,LUMINOR,PAM00562,8600.0,5405.774,3194.2259999999997
USA,Japan,LUMINOR,PAM00561,8100.0,5113.57,2986.4300000000003
USA,Japan,LUMINOR,PAM00563,8800.0,5551.876,3248.124
USA,Japan,RADIOMIR,PAM00572,12900.0,8181.712,4718.288
USA,Japan,LUMINOR,PAM00576,35800.0,22718.861,13081.139
USA,Japan,SUBMERSIBLE,PAM00616,22000.0,14025.792000000001,7974.207999999999
USA,Japan,RADIOMIR,PAM00609,7800.0,4967.468,2832.532
USA,Japan,RADIOMIR,PAM00610,7400.0,4602.213,2797.7870000000003
USA,Japan,RADIOMIR,PAM00619,13600.0,8620.018,4979.982
USA,Japan,RADIOMIR,PAM00577,14200.0,8985.273000000001,5214.726999999999
