collection,reference,price,currency,country,year,price_USD,price_USD_median,Price Difference,Difference Rate (%)
LUMINOR,PAM01037,2189000.0,JPY,Japan,2021,19919.9,21158.0,-1238.0999999999985,-5.8516873050382765
LUMINOR,PAM01037,15700.0,GBP,UK,2021,21666.0,21158.0,508.0,2.4009830796861706
LUMINOR,PAM01037,22700.0,USD,USA,2021,22700.0,21158.0,1542.0,7.288023442669439
LUMINOR,PAM01038,23500.0,EUR,France,2021,27730.0,28424.0,-694.0,-2.4415986490289896
LUMINOR,PAM01038,2926000.0,JPY,Japan,2021,26626.600000000002,28424.0,-1797.3999999999978,-6.3235294117646985
LUMINOR,PAM01038,21100.0,GBP,UK,2021,29117.999999999996,28424.0,693.9999999999964,2.4415986490289767
LUMINOR,PAM01038,30600.0,USD,USA,2021,30600.0,28424.0,2176.0,7.655502392344498
SUBMERSIBLE,PAM01039,21000.0,EUR,France,2021,24780.0,25362.0,-582.0,-2.294771705701443
SUBMERSIBLE,PAM01039,2629000.0,JPY,Japan,2021,23923.9,25362.0,-1438.0999999999985,-5.670294140840622
SUBMERSIBLE,PAM01039,18800.0,GBP,UK,2021,25943.999999999996,25362.0,581.9999999999964,2.2947717057014287
SUBMERSIBLE,PAM01039,27400.0,USD,USA,2021,27400.0,25362.0,2038.0,8.035643876665878
LUMINOR-DUE,PAM01041,18400.0,EUR,France,2021,21712.0,21896.0,-184.0,-0.8403361344537815
LUMINOR-DUE,PAM01041,2310000.0,JPY,Japan,2021,21021.0,21896.0,-875.0,-3.99616368286445
LUMINOR-DUE,PAM01041,16000.0,GBP,UK,2021,22080.0,21896.0,184.0,0.8403361344537815
LUMINOR-DUE,PAM01041,24000.0,USD,USA,2021,24000.0,21896.0,2104.0,9.609061015710632
LUMINOR-DUE,PAM01042,18400.0,EUR,France,2021,21712.0,21896.0,-184.0,-0.8403361344537815
LUMINOR-DUE,PAM01042,2310000.0,JPY,Japan,2021,21021.0,21896.0,-875.0,-3.99616368286445
LUMINOR-DUE,PAM01042,16000.0,GBP,UK,2021,22080.0,21896.0,184.0,0.8403361344537815
LUMINOR-DUE,PAM01042,24000.0,USD,USA,2021,24000.0,21896.0,2104.0,9.609061015710632
LUMINOR-DUE,PAM01043,6100.0,EUR,France,2021,7198.0,7394.0,-196.0,-2.6507979442791454
LUMINOR-DUE,PAM01043,748000.0,JPY,Japan,2021,6806.8,7394.0,-587.1999999999998,-7.941574249391397
LUMINOR-DUE,PAM01043,5500.0,GBP,UK,2021,7589.999999999999,7394.0,195.9999999999991,2.650797944279133
LUMINOR-DUE,PAM01043,8000.0,USD,USA,2021,8000.0,7394.0,606.0,8.195834460373277
LUMINOR-DUE,PAM01045,15400.0,EUR,France,2021,18172.0,18332.0,-160.0,-0.8727907484180668
LUMINOR-DUE,PAM01045,1903000.0,JPY,Japan,2021,17317.3,18332.0,-1014.7000000000007,-5.535129827623831
LUMINOR-DUE,PAM01045,13400.0,GBP,UK,2021,18492.0,18332.0,160.0,0.8727907484180668
LUMINOR-DUE,PAM01045,20000.0,USD,USA,2021,20000.0,18332.0,1668.0,9.098843552258346
LUMINOR-DUE,PAM01046,6400.0,EUR,France,2021,7552.0,7709.0,-157.0,-2.036580620054482
LUMINOR-DUE,PAM01046,781000.0,JPY,Japan,2021,7107.1,7709.0,-601.8999999999996,-7.807757166947718
LUMINOR-DUE,PAM01046,5700.0,GBP,UK,2021,7865.999999999999,7709.0,156.9999999999991,2.03658062005447
LUMINOR-DUE,PAM01046,8300.0,USD,USA,2021,8300.0,7709.0,591.0,7.666363990141393
LUMINOR,PAM01060,166000.0,EUR,France,2021,195880.0,200198.0,-4318.0,-2.1568647039430964
LUMINOR,PAM01060,20712000.0,JPY,Japan,2021,188479.2,200198.0,-11718.799999999988,-5.853604931118187
LUMINOR,PAM01060,148200.0,GBP,UK,2021,204515.99999999997,200198.0,4317.999999999971,2.156864703943082
LUMINOR,PAM01060,217000.0,USD,USA,2021,217000.0,200198.0,16802.0,8.392691235676681
SUBMERSIBLE,PAM01068,10500.0,EUR,France,2021,12390.0,12646.5,-256.5,-2.0282291543114694
SUBMERSIBLE,PAM01068,1320000.0,JPY,Japan,2021,12012.0,12646.5,-634.5,-5.017198434349425
SUBMERSIBLE,PAM01068,9350.0,GBP,UK,2021,12902.999999999998,12646.5,256.4999999999982,2.0282291543114552
SUBMERSIBLE,PAM01068,13700.0,USD,USA,2021,13700.0,12646.5,1053.5,8.330368086031708
SUBMERSIBLE,PAM01070,29900.0,EUR,France,2021,35282.0,36202.0,-920.0,-2.5412960609911055
SUBMERSIBLE,PAM01070,3619000.0,JPY,Japan,2021,32932.9,36202.0,-3269.0999999999985,-9.03016407933263
SUBMERSIBLE,PAM01070,26900.0,GBP,UK,2021,37122.0,36202.0,920.0,2.5412960609911055
SUBMERSIBLE,PAM01070,39000.0,USD,USA,2021,39000.0,36202.0,2798.0,7.728854759405558
SUBMERSIBLE,PAM01074,15500.0,EUR,France,2021,18290.0,18736.0,-446.0,-2.380444064901793
SUBMERSIBLE,PAM01074,1914000.0,JPY,Japan,2021,17417.4,18736.0,-1318.5999999999985,-7.037788215200676
SUBMERSIBLE,PAM01074,13900.0,GBP,UK,2021,19182.0,18736.0,446.0,2.380444064901793
SUBMERSIBLE,PAM01074,20200.0,USD,USA,2021,20200.0,18736.0,1464.0,7.813834329632792
LUMINOR,PAM01075,9500.0,EUR,France,2021,11210.0,11470.0,-260.0,-2.2667829119442024
LUMINOR,PAM01075,1155000.0,JPY,Japan,2021,10510.5,11470.0,-959.5,-8.365300784655624
LUMINOR,PAM01075,8500.0,GBP,UK,2021,11730.0,11470.0,260.0,2.2667829119442024
LUMINOR,PAM01075,12400.0,USD,USA,2021,12400.0,11470.0,930.0,8.108108108108109
RADIOMIR,PAM01078,10900.0,EUR,France,2021,12862.0,13193.0,-331.0,-2.508906238156598
RADIOMIR,PAM01078,1353000.0,JPY,Japan,2021,12312.300000000001,13193.0,-880.6999999999989,-6.675509740013635
RADIOMIR,PAM01078,9800.0,GBP,UK,2021,13523.999999999998,13193.0,330.9999999999982,2.5089062381565843
RADIOMIR,PAM01078,14200.0,USD,USA,2021,14200.0,13193.0,1007.0,7.632835594633518
LUMINOR,PAM01084,5400.0,EUR,France,2021,6372.0,6498.0,-126.0,-1.9390581717451523
LUMINOR,PAM01084,671000.0,JPY,Japan,2021,6106.1,6498.0,-391.89999999999964,-6.031086488150194
LUMINOR,PAM01084,4800.0,GBP,UK,2021,6623.999999999999,6498.0,125.99999999999909,1.9390581717451383
LUMINOR,PAM01084,7100.0,USD,USA,2021,7100.0,6498.0,602.0,9.264389042782394
LUMINOR,PAM01085,5400.0,EUR,France,2021,6372.0,6498.0,-126.0,-1.9390581717451523
LUMINOR,PAM01085,671000.0,JPY,Japan,2021,6106.1,6498.0,-391.89999999999964,-6.031086488150194
LUMINOR,PAM01085,4800.0,GBP,UK,2021,6623.999999999999,6498.0,125.99999999999909,1.9390581717451383
LUMINOR,PAM01085,7100.0,USD,USA,2021,7100.0,6498.0,602.0,9.264389042782394
LUMINOR,PAM01086,4900.0,EUR,France,2021,5782.0,5858.0,-76.0,-1.297371116421987
LUMINOR,PAM01086,616000.0,JPY,Japan,2021,5605.6,5858.0,-252.39999999999964,-4.308637760327751
LUMINOR,PAM01086,4300.0,GBP,UK,2021,5933.999999999999,5858.0,75.99999999999909,1.2973711164219714
LUMINOR,PAM01086,6400.0,USD,USA,2021,6400.0,5858.0,542.0,9.252304540798907
LUMINOR,PAM01088,7300.0,EUR,France,2021,8614.0,8792.0,-178.0,-2.024567788898999
LUMINOR,PAM01088,913000.0,JPY,Japan,2021,8308.300000000001,8792.0,-483.6999999999989,-5.501592356687886
LUMINOR,PAM01088,6500.0,GBP,UK,2021,8970.0,8792.0,178.0,2.024567788898999
LUMINOR,PAM01088,9500.0,USD,USA,2021,9500.0,8792.0,708.0,8.05277525022748
LUMINOR,PAM01090,7500.0,EUR,France,2021,8850.0,9048.0,-198.0,-2.1883289124668437
LUMINOR,PAM01090,946000.0,JPY,Japan,2021,8608.6,9048.0,-439.39999999999964,-4.856321839080456
LUMINOR,PAM01090,6700.0,GBP,UK,2021,9246.0,9048.0,198.0,2.1883289124668437
LUMINOR,PAM01090,9800.0,USD,USA,2021,9800.0,9048.0,752.0,8.311229000884174
LUMINOR,PAM01096,10800.0,EUR,France,2021,12744.0,13065.0,-321.0,-2.456946039035591
LUMINOR,PAM01096,1309000.0,JPY,Japan,2021,11911.900000000001,13065.0,-1153.0999999999985,-8.825870646766159
LUMINOR,PAM01096,9700.0,GBP,UK,2021,13385.999999999998,13065.0,320.9999999999982,2.4569460390355773
LUMINOR,PAM01096,14100.0,USD,USA,2021,14100.0,13065.0,1035.0,7.921928817451206
LUMINOR,PAM01109,8900.0,EUR,France,2021,10502.0,10771.0,-269.0,-2.497446848017826
LUMINOR,PAM01109,1100000.0,JPY,Japan,2021,10010.0,10771.0,-761.0,-7.065267848853403
LUMINOR,PAM01109,8000.0,GBP,UK,2021,11040.0,10771.0,269.0,2.497446848017826
LUMINOR,PAM01109,11600.0,USD,USA,2021,11600.0,10771.0,829.0,7.6965927026274255
LUMINOR,PAM01110,9700.0,EUR,France,2021,11446.0,11726.0,-280.0,-2.3878560463926317
LUMINOR,PAM01110,1210000.0,JPY,Japan,2021,11011.0,11726.0,-715.0,-6.097560975609756
LUMINOR,PAM01110,8700.0,GBP,UK,2021,12005.999999999998,11726.0,279.9999999999982,2.387856046392616
LUMINOR,PAM01110,12600.0,USD,USA,2021,12600.0,11726.0,874.0,7.453522087668429
LUMINOR,PAM01111,26500.0,EUR,France,2021,31270.0,32057.0,-787.0,-2.4550020276382694
LUMINOR,PAM01111,3234000.0,JPY,Japan,2021,29429.4,32057.0,-2627.5999999999985,-8.19664971769036
LUMINOR,PAM01111,23800.0,GBP,UK,2021,32844.0,32057.0,787.0,2.4550020276382694
LUMINOR,PAM01111,34500.0,USD,USA,2021,34500.0,32057.0,2443.0,7.620800449199863
LUMINOR,PAM01112,23600.0,EUR,France,2021,27848.0,28138.0,-290.0,-1.0306347288364488
LUMINOR,PAM01112,2926000.0,JPY,Japan,2021,26626.600000000002,28138.0,-1511.3999999999978,-5.371383893666919
LUMINOR,PAM01112,20600.0,GBP,UK,2021,28427.999999999996,28138.0,289.99999999999636,1.0306347288364361
LUMINOR,PAM01112,30700.0,USD,USA,2021,30700.0,28138.0,2562.0,9.105124742341317
LUMINOR,PAM01114,27900.0,EUR,France,2021,32922.0,33780.0,-858.0,-2.5399644760213147
LUMINOR,PAM01114,3432000.0,JPY,Japan,2021,31231.2,33780.0,-2548.7999999999993,-7.545293072824154
LUMINOR,PAM01114,25100.0,GBP,UK,2021,34638.0,33780.0,858.0,2.5399644760213147
LUMINOR,PAM01114,36300.0,USD,USA,2021,36300.0,33780.0,2520.0,7.460035523978685
LUMINOR,PAM01115,27900.0,EUR,France,2021,32922.0,33780.0,-858.0,-2.5399644760213147
LUMINOR,PAM01115,3432000.0,JPY,Japan,2021,31231.2,33780.0,-2548.7999999999993,-7.545293072824154
LUMINOR,PAM01115,25100.0,GBP,UK,2021,34638.0,33780.0,858.0,2.5399644760213147
LUMINOR,PAM01115,36300.0,USD,USA,2021,36300.0,33780.0,2520.0,7.460035523978685
LUMINOR,PAM01116,38500.0,EUR,France,2021,45430.0,46520.0,-1090.0,-2.343078245915735
LUMINOR,PAM01116,4774000.0,JPY,Japan,2021,43443.4,46520.0,-3076.5999999999985,-6.613499570077383
LUMINOR,PAM01116,34500.0,GBP,UK,2021,47609.99999999999,46520.0,1089.9999999999927,2.3430782459157196
LUMINOR,PAM01116,50100.0,USD,USA,2021,50100.0,46520.0,3580.0,7.695614789337919
LUMINOR,PAM01117,19000.0,EUR,France,2021,22420.0,23009.0,-589.0,-2.559867877786953
LUMINOR,PAM01117,2365000.0,JPY,Japan,2021,21521.5,23009.0,-1487.5,-6.46486157590508
LUMINOR,PAM01117,17100.0,GBP,UK,2021,23597.999999999996,23009.0,588.9999999999964,2.5598678777869375
LUMINOR,PAM01117,24900.0,USD,USA,2021,24900.0,23009.0,1891.0,8.218523186579164
LUMINOR,PAM01118,16000.0,EUR,France,2021,18880.0,19307.0,-427.0,-2.211633086445331
LUMINOR,PAM01118,1991000.0,JPY,Japan,2021,18118.100000000002,19307.0,-1188.8999999999978,-6.157870202517211
LUMINOR,PAM01118,14300.0,GBP,UK,2021,19734.0,19307.0,427.0,2.211633086445331
LUMINOR,PAM01118,20900.0,USD,USA,2021,20900.0,19307.0,1593.0,8.250893458331175
LUMINOR,PAM01119,19000.0,EUR,France,2021,22420.0,23009.0,-589.0,-2.559867877786953
LUMINOR,PAM01119,2365000.0,JPY,Japan,2021,21521.5,23009.0,-1487.5,-6.46486157590508
LUMINOR,PAM01119,17100.0,GBP,UK,2021,23597.999999999996,23009.0,588.9999999999964,2.5598678777869375
LUMINOR,PAM01119,24900.0,USD,USA,2021,24900.0,23009.0,1891.0,8.218523186579164
LUMINOR,PAM01122,19000.0,EUR,France,2021,22420.0,23009.0,-589.0,-2.559867877786953
LUMINOR,PAM01122,2365000.0,JPY,Japan,2021,21521.5,23009.0,-1487.5,-6.46486157590508
LUMINOR,PAM01122,17100.0,GBP,UK,2021,23597.999999999996,23009.0,588.9999999999964,2.5598678777869375
LUMINOR,PAM01122,24900.0,USD,USA,2021,24900.0,23009.0,1891.0,8.218523186579164
LUMINOR-DUE,PAM01123,6900.0,EUR,France,2021,8142.0,8280.0,-138.0,-1.6666666666666667
LUMINOR-DUE,PAM01123,858000.0,JPY,Japan,2021,7807.8,8280.0,-472.1999999999998,-5.702898550724635
LUMINOR-DUE,PAM01123,6100.0,GBP,UK,2021,8418.0,8280.0,138.0,1.6666666666666667
LUMINOR-DUE,PAM01123,9000.0,USD,USA,2021,9000.0,8280.0,720.0,8.695652173913043
LUMINOR-DUE,PAM01124,7200.0,EUR,France,2021,8496.0,8664.0,-168.0,-1.9390581717451523
LUMINOR-DUE,PAM01124,880000.0,JPY,Japan,2021,8008.0,8664.0,-656.0,-7.571560480147737
LUMINOR-DUE,PAM01124,6400.0,GBP,UK,2021,8832.0,8664.0,168.0,1.9390581717451523
LUMINOR-DUE,PAM01124,9400.0,USD,USA,2021,9400.0,8664.0,736.0,8.494921514312095
LUMINOR,PAM01135,21900.0,EUR,France,2021,25842.0,26514.0,-672.0,-2.534510070151618
LUMINOR,PAM01135,2750000.0,JPY,Japan,2021,25025.0,26514.0,-1489.0,-5.615901033416308
LUMINOR,PAM01135,19700.0,GBP,UK,2021,27185.999999999996,26514.0,671.9999999999964,2.534510070151604
LUMINOR,PAM01135,28500.0,USD,USA,2021,28500.0,26514.0,1986.0,7.490382439465942
RADIOMIR,PAM01144,7900.0,EUR,France,2021,9322.0,9491.0,-169.0,-1.7806342851122117
RADIOMIR,PAM01144,968000.0,JPY,Japan,2021,8808.800000000001,9491.0,-682.1999999999989,-7.1878621852281
RADIOMIR,PAM01144,7000.0,GBP,UK,2021,9660.0,9491.0,169.0,1.7806342851122117
RADIOMIR,PAM01144,10300.0,USD,USA,2021,10300.0,9491.0,809.0,8.523864713939522
LUMINOR,PAM01157,8500.0,EUR,France,2021,10030.0,10259.0,-229.0,-2.2321863729408324
LUMINOR,PAM01157,1056000.0,JPY,Japan,2021,9609.6,10259.0,-649.3999999999996,-6.330051661955352
LUMINOR,PAM01157,7600.0,GBP,UK,2021,10488.0,10259.0,229.0,2.2321863729408324
LUMINOR,PAM01157,11100.0,USD,USA,2021,11100.0,10259.0,841.0,8.197680085778341
SUBMERSIBLE,PAM01164,27200.0,EUR,France,2021,32096.0,32470.0,-374.0,-1.1518324607329842
SUBMERSIBLE,PAM01164,3388000.0,JPY,Japan,2021,30830.800000000003,32470.0,-1639.199999999997,-5.0483523252232745
SUBMERSIBLE,PAM01164,23800.0,GBP,UK,2021,32844.0,32470.0,374.0,1.1518324607329842
SUBMERSIBLE,PAM01164,35400.0,USD,USA,2021,35400.0,32470.0,2930.0,9.023714197720974
SUBMERSIBLE,PAM01209,9500.0,EUR,France,2021,11210.0,11470.0,-260.0,-2.2667829119442024
SUBMERSIBLE,PAM01209,1188000.0,JPY,Japan,2021,10810.800000000001,11470.0,-659.1999999999989,-5.74716652136006
SUBMERSIBLE,PAM01209,8500.0,GBP,UK,2021,11730.0,11470.0,260.0,2.2667829119442024
SUBMERSIBLE,PAM01209,12400.0,USD,USA,2021,12400.0,11470.0,930.0,8.108108108108109
LUMINOR,PAM01218,8900.0,EUR,France,2021,10502.0,10771.0,-269.0,-2.497446848017826
LUMINOR,PAM01218,1100000.0,JPY,Japan,2021,10010.0,10771.0,-761.0,-7.065267848853403
LUMINOR,PAM01218,8000.0,GBP,UK,2021,11040.0,10771.0,269.0,2.497446848017826
LUMINOR,PAM01218,11600.0,USD,USA,2021,11600.0,10771.0,829.0,7.6965927026274255
SUBMERSIBLE,PAM01223,8700.0,EUR,France,2021,10266.0,10515.0,-249.0,-2.3680456490727533
SUBMERSIBLE,PAM01223,1078000.0,JPY,Japan,2021,9809.800000000001,10515.0,-705.1999999999989,-6.706609605325715
SUBMERSIBLE,PAM01223,7800.0,GBP,UK,2021,10764.0,10515.0,249.0,2.3680456490727533
SUBMERSIBLE,PAM01223,11300.0,USD,USA,2021,11300.0,10515.0,785.0,7.465525439847837
SUBMERSIBLE,PAM01225,60000.0,EUR,France,2021,70800.0,72660.0,-1860.0,-2.559867877786953
SUBMERSIBLE,PAM01225,7458000.0,JPY,Japan,2021,67867.8,72660.0,-4792.199999999997,-6.595375722543348
SUBMERSIBLE,PAM01225,54000.0,GBP,UK,2021,74520.0,72660.0,1860.0,2.559867877786953
SUBMERSIBLE,PAM01225,78300.0,USD,USA,2021,78300.0,72660.0,5640.0,7.762180016515277
SUBMERSIBLE,PAM01240,45000.0,EUR,France,2021,53100.0,54426.0,-1326.0,-2.4363355749090507
SUBMERSIBLE,PAM01240,5610000.0,JPY,Japan,2021,51051.0,54426.0,-3375.0,-6.201080366001543
SUBMERSIBLE,PAM01240,40400.0,GBP,UK,2021,55751.99999999999,54426.0,1325.9999999999927,2.4363355749090374
SUBMERSIBLE,PAM01240,58800.0,USD,USA,2021,58800.0,54426.0,4374.0,8.036600154338
RADIOMIR,PAM01243,7900.0,EUR,France,2021,9322.0,9491.0,-169.0,-1.7806342851122117
RADIOMIR,PAM01243,990000.0,JPY,Japan,2021,9009.0,9491.0,-482.0,-5.078495416710568
RADIOMIR,PAM01243,7000.0,GBP,UK,2021,9660.0,9491.0,169.0,1.7806342851122117
RADIOMIR,PAM01243,10300.0,USD,USA,2021,10300.0,9491.0,809.0,8.523864713939522
LUMINOR-DUE,PAM01247,6100.0,EUR,France,2021,7198.0,7394.0,-196.0,-2.6507979442791454
LUMINOR-DUE,PAM01247,759000.0,JPY,Japan,2021,6906.900000000001,7394.0,-487.09999999999945,-6.587773870705971
LUMINOR-DUE,PAM01247,5500.0,GBP,UK,2021,7589.999999999999,7394.0,195.9999999999991,2.650797944279133
LUMINOR-DUE,PAM01247,8000.0,USD,USA,2021,8000.0,7394.0,606.0,8.195834460373277
LUMINOR-DUE,PAM01248,6100.0,EUR,France,2021,7198.0,7394.0,-196.0,-2.6507979442791454
LUMINOR-DUE,PAM01248,759000.0,JPY,Japan,2021,6906.900000000001,7394.0,-487.09999999999945,-6.587773870705971
LUMINOR-DUE,PAM01248,5500.0,GBP,UK,2021,7589.999999999999,7394.0,195.9999999999991,2.650797944279133
LUMINOR-DUE,PAM01248,8000.0,USD,USA,2021,8000.0,7394.0,606.0,8.195834460373277
LUMINOR-DUE,PAM01249,6400.0,EUR,France,2021,7552.0,7709.0,-157.0,-2.036580620054482
LUMINOR-DUE,PAM01249,781000.0,JPY,Japan,2021,7107.1,7709.0,-601.8999999999996,-7.807757166947718
LUMINOR-DUE,PAM01249,5700.0,GBP,UK,2021,7865.999999999999,7709.0,156.9999999999991,2.03658062005447
LUMINOR-DUE,PAM01249,8300.0,USD,USA,2021,8300.0,7709.0,591.0,7.666363990141393
LUMINOR-DUE,PAM01250,6400.0,EUR,France,2021,7552.0,7709.0,-157.0,-2.036580620054482
LUMINOR-DUE,PAM01250,781000.0,JPY,Japan,2021,7107.1,7709.0,-601.8999999999996,-7.807757166947718
LUMINOR-DUE,PAM01250,5700.0,GBP,UK,2021,7865.999999999999,7709.0,156.9999999999991,2.03658062005447
LUMINOR-DUE,PAM01250,8300.0,USD,USA,2021,8300.0,7709.0,591.0,7.666363990141393
LUMINOR,PAM01270,6900.0,EUR,France,2021,8142.0,8280.0,-138.0,-1.6666666666666667
LUMINOR,PAM01270,858000.0,JPY,Japan,2021,7807.8,8280.0,-472.1999999999998,-5.702898550724635
LUMINOR,PAM01270,6100.0,GBP,UK,2021,8418.0,8280.0,138.0,1.6666666666666667
LUMINOR,PAM01270,9000.0,USD,USA,2021,9000.0,8280.0,720.0,8.695652173913043
LUMINOR,PAM01271,6900.0,EUR,France,2021,8142.0,8280.0,-138.0,-1.6666666666666667
LUMINOR,PAM01271,858000.0,JPY,Japan,2021,7807.8,8280.0,-472.1999999999998,-5.702898550724635
LUMINOR,PAM01271,6100.0,GBP,UK,2021,8418.0,8280.0,138.0,1.6666666666666667
LUMINOR,PAM01271,9000.0,USD,USA,2021,9000.0,8280.0,720.0,8.695652173913043
LUMINOR,PAM01272,6900.0,EUR,France,2021,8142.0,8280.0,-138.0,-1.6666666666666667
LUMINOR,PAM01272,858000.0,JPY,Japan,2021,7807.8,8280.0,-472.1999999999998,-5.702898550724635
LUMINOR,PAM01272,6100.0,GBP,UK,2021,8418.0,8280.0,138.0,1.6666666666666667
LUMINOR,PAM01272,9000.0,USD,USA,2021,9000.0,8280.0,720.0,8.695652173913043
LUMINOR-DUE,PAM01273,6100.0,EUR,France,2021,7198.0,7394.0,-196.0,-2.6507979442791454
LUMINOR-DUE,PAM01273,759000.0,JPY,Japan,2021,6906.900000000001,7394.0,-487.09999999999945,-6.587773870705971
LUMINOR-DUE,PAM01273,5500.0,GBP,UK,2021,7589.999999999999,7394.0,195.9999999999991,2.650797944279133
LUMINOR-DUE,PAM01273,8000.0,USD,USA,2021,8000.0,7394.0,606.0,8.195834460373277
LUMINOR,PAM01279,9900.0,EUR,France,2021,11682.0,11982.0,-300.0,-2.5037556334501754
LUMINOR,PAM01279,1232000.0,JPY,Japan,2021,11211.2,11982.0,-770.7999999999993,-6.4329828075446445
LUMINOR,PAM01279,8900.0,GBP,UK,2021,12281.999999999998,11982.0,299.9999999999982,2.5037556334501603
LUMINOR,PAM01279,12900.0,USD,USA,2021,12900.0,11982.0,918.0,7.661492238357537
LUMINOR-DUE,PAM01280,16400.0,EUR,France,2021,19352.0,19819.0,-467.0,-2.3563247388869266
LUMINOR-DUE,PAM01280,2046000.0,JPY,Japan,2021,18618.600000000002,19819.0,-1200.3999999999978,-6.056814168222402
LUMINOR-DUE,PAM01280,14700.0,GBP,UK,2021,20286.0,19819.0,467.0,2.3563247388869266
LUMINOR-DUE,PAM01280,21400.0,USD,USA,2021,21400.0,19819.0,1581.0,7.977193602098996
SUBMERSIBLE,PAM01291,19900.0,EUR,France,2021,23482.0,24092.0,-610.0,-2.5319608168686702
SUBMERSIBLE,PAM01291,2519000.0,JPY,Japan,2021,22922.9,24092.0,-1169.0999999999985,-4.852648181969112
SUBMERSIBLE,PAM01291,17900.0,GBP,UK,2021,24701.999999999996,24092.0,609.9999999999964,2.531960816868655
SUBMERSIBLE,PAM01291,25900.0,USD,USA,2021,25900.0,24092.0,1808.0,7.504565830981239
LUMINOR,PAM01298,15500.0,EUR,France,2021,18290.0,18736.0,-446.0,-2.380444064901793
LUMINOR,PAM01298,1914000.0,JPY,Japan,2021,17417.4,18736.0,-1318.5999999999985,-7.037788215200676
LUMINOR,PAM01298,13900.0,GBP,UK,2021,19182.0,18736.0,446.0,2.380444064901793
LUMINOR,PAM01298,20200.0,USD,USA,2021,20200.0,18736.0,1464.0,7.813834329632792
LUMINOR,PAM01303,9100.0,EUR,France,2021,10738.0,10958.0,-220.0,-2.007665632414674
LUMINOR,PAM01303,1122000.0,JPY,Japan,2021,10210.2,10958.0,-747.7999999999993,-6.824237999634963
LUMINOR,PAM01303,8100.0,GBP,UK,2021,11178.0,10958.0,220.0,2.007665632414674
LUMINOR,PAM01303,11900.0,USD,USA,2021,11900.0,10958.0,942.0,8.596459207884651
SUBMERSIBLE,PAM01305,9600.0,EUR,France,2021,11328.0,11391.0,-63.0,-0.5530682117461154
SUBMERSIBLE,PAM01305,1199000.0,JPY,Japan,2021,10910.9,11391.0,-480.10000000000036,-4.214730927925558
SUBMERSIBLE,PAM01305,8300.0,GBP,UK,2021,11454.0,11391.0,63.0,0.5530682117461154
SUBMERSIBLE,PAM01305,12500.0,USD,USA,2021,12500.0,11391.0,1109.0,9.735756298832412
LUMINOR-DUE,PAM01306,6100.0,EUR,France,2021,7198.0,7394.0,-196.0,-2.6507979442791454
LUMINOR-DUE,PAM01306,759000.0,JPY,Japan,2021,6906.900000000001,7394.0,-487.09999999999945,-6.587773870705971
LUMINOR-DUE,PAM01306,5500.0,GBP,UK,2021,7589.999999999999,7394.0,195.9999999999991,2.650797944279133
LUMINOR-DUE,PAM01306,8000.0,USD,USA,2021,8000.0,7394.0,606.0,8.195834460373277
LUMINOR,PAM01312,7900.0,EUR,France,2021,9322.0,9353.0,-31.0,-0.3314444563241741
LUMINOR,PAM01312,990000.0,JPY,Japan,2021,9009.0,9353.0,-344.0,-3.6779642895327704
LUMINOR,PAM01312,6800.0,GBP,UK,2021,9384.0,9353.0,31.0,0.3314444563241741
LUMINOR,PAM01312,10300.0,USD,USA,2021,10300.0,9353.0,947.0,10.125093552870737
LUMINOR,PAM01313,7900.0,EUR,France,2021,9322.0,9353.0,-31.0,-0.3314444563241741
LUMINOR,PAM01313,990000.0,JPY,Japan,2021,9009.0,9353.0,-344.0,-3.6779642895327704
LUMINOR,PAM01313,6800.0,GBP,UK,2021,9384.0,9353.0,31.0,0.3314444563241741
LUMINOR,PAM01313,10300.0,USD,USA,2021,10300.0,9353.0,947.0,10.125093552870737
LUMINOR,PAM01314,7900.0,EUR,France,2021,9322.0,9353.0,-31.0,-0.3314444563241741
LUMINOR,PAM01314,990000.0,JPY,Japan,2021,9009.0,9353.0,-344.0,-3.6779642895327704
LUMINOR,PAM01314,6800.0,GBP,UK,2021,9384.0,9353.0,31.0,0.3314444563241741
LUMINOR,PAM01314,10300.0,USD,USA,2021,10300.0,9353.0,947.0,10.125093552870737
LUMINOR,PAM01316,8700.0,EUR,France,2021,10266.0,10377.0,-111.0,-1.0696733159872795
LUMINOR,PAM01316,1078000.0,JPY,Japan,2021,9809.800000000001,10377.0,-567.1999999999989,-5.465934277729584
LUMINOR,PAM01316,7600.0,GBP,UK,2021,10488.0,10377.0,111.0,1.0696733159872795
LUMINOR,PAM01316,11300.0,USD,USA,2021,11300.0,10377.0,923.0,8.894670906813145
LUMINOR,PAM01321,9500.0,EUR,France,2021,11210.0,11194.0,16.0,0.1429337144899053
LUMINOR,PAM01321,1188000.0,JPY,Japan,2021,10810.800000000001,11194.0,-383.1999999999989,-3.4232624620332226
LUMINOR,PAM01321,8100.0,GBP,UK,2021,11178.0,11194.0,-16.0,-0.1429337144899053
LUMINOR,PAM01321,12400.0,USD,USA,2021,12400.0,11194.0,1206.0,10.773628729676613
LUMINOR,PAM01356,8500.0,EUR,France,2021,10030.0,10259.0,-229.0,-2.2321863729408324
LUMINOR,PAM01356,1056000.0,JPY,Japan,2021,9609.6,10259.0,-649.3999999999996,-6.330051661955352
LUMINOR,PAM01356,7600.0,GBP,UK,2021,10488.0,10259.0,229.0,2.2321863729408324
