product_url,reference,price,country,year,brand,image_url,collection,currency,name,availability,currency_code,price_USD,price_GBP,price_JPY,price_EUR
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01408-luminor-quaranta-steel-dlc-luna-rossa.html,PAM01408,9300,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/UQ/Ak/CS/b6/7k/6a/A4/va/FF/7t/WQ/UQAkCSb67k6aA4vaFF7tWQ.png,Luminor,$,Luminor Quaranta Steel DLC Luna Rossa,Out of Stock,USD,9300.0,7384.200000000001,1399738.35,8954.97
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01526-luminor-quaranta-carbotech.html,PAM01526,13300,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/N4/Nf/LG/Uz/Qr/aO/YK/-9/th/IN/TQ/N4NfLGUzQraOYK-9thINTQ.png,Luminor,$,Luminor Quaranta Carbotech™,Out of Stock,USD,13300.0,10560.2,2001776.35,12806.57
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01314-luminor-marina.html,PAM01314,8800,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/20/66/83/2/2066832.png,Luminor,$,Luminor Marina,Available,USD,8800.0,6987.200000000001,1324483.6,8473.52
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01313-luminor-marina.html,PAM01313,8800,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/20/50/94/8/2050948.png,Luminor,$,Luminor Marina,Available,USD,8800.0,6987.200000000001,1324483.6,8473.52
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01312-luminor-marina.html,PAM01312,8800,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/13/33/02/4/1333024.png,Luminor,$,Luminor Marina,Available,USD,8800.0,6987.200000000001,1324483.6,8473.52
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01157-luminor-marina-blu-profondo.html,PAM01157,9400,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/R-/Ap/va/Qh/qU/uK/cE/iQ/Og/Ny/qA/R-ApvaQhqUuKcEiQOgNyqA.png,Luminor,$,Luminor Marina Blu Profondo,Available,USD,9400.0,7463.6,1414789.3,9051.26
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01356-luminor-marina-verde-smeraldo.html,PAM01356,9400,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/xs/L0/lh/NQ/Q0/W5/d0/cN/sD/l9/gA/xsL0lhNQQ0W5d0cNsDl9gA.png,Luminor,$,Luminor Marina Verde Smeraldo,Available,USD,9400.0,7463.6,1414789.3,9051.26
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01358-luminor-marina-grigio-roccia.html,PAM01358,9400,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/2r/qU/Pf/R3/7U/6K/mv/An/Xj/50/4Q/2rqUPfR37U6KmvAnXj504Q.png,Luminor,$,Luminor Marina Grigio Roccia,Available,USD,9400.0,7463.6,1414789.3,9051.26
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01564-luminor-marina.html,PAM01564,9500,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/m0/3l/oJ/Ur/xU/WL/8v/Sx/xI/OT/pg/m03loJUrxUWL8vSxxIOTpg.png,Luminor,$,Luminor Marina,Out of Stock,USD,9500.0,7543.0,1429840.25,9147.55
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01316-luminor-marina.html,PAM01316,9500,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/20/67/63/6/2067636.png,Luminor,$,Luminor Marina,Out of Stock,USD,9500.0,7543.0,1429840.25,9147.55
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01562-luminor-marina.html,PAM01562,9500,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/ir/1O/R1/R_/r0/mp/KS/la/o1/Xf/zw/ir1OR1R_r0mpKSlao1Xfzw.png,Luminor,$,Luminor Marina,Out of Stock,USD,9500.0,7543.0,1429840.25,9147.55
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01412-luminor-marina-navy-seals.html,PAM01412,9800,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/qP/1R/cN/9g/ak/yg/8r/VG/Fa/UT/Iw/qP1RcN9gakyg8rVGFaUTIw.png,Luminor,$,Luminor Marina Navy SEALs,Available,USD,9800.0,7781.200000000001,1474993.1,9436.42
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam02661-luminor-marina-carbotech.html,PAM02661,14800,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/EO/eS/-u/5M/rE/m5/DR/uq/SJ/ji/7g/EOeS-u5MrEm5DRuqSJji7g.png,Luminor,$,Luminor Marina Carbotech™,Available,USD,14800.0,11751.2,2227540.6,14250.92
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam02662-luminor-marina-tuttogrigio.html,PAM02662,16300,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/yy/cr/9q/UF/8E/i4/Xp/AT/OQ/_Q/Qw/yycr9qUF8Ei4XpATOQ_QQw.png,Luminor,$,Luminor Marina TuttoGrigio,Out of Stock,USD,16300.0,12942.2,2453304.85,15695.27
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01112-luminor-marina-goldtech.html,PAM01112,26800,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/20/35/33/2/2035332.png,Luminor,$,Luminor Marina Goldtech™ ,Available,USD,26800.0,21279.2,4033654.6,25805.72
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01365-luminor-quaranta-bitempo.html,PAM01365,9200,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/uG/0I/iH/F2/xE/iG/8V/Vk/z4/Lv/Ig/uG0IiHF2xEiG8VVkz4LvIg.png,Luminor,$,Luminor Quaranta BiTempo,Available,USD,9200.0,7304.8,1384687.4000000001,8858.68
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01367-luminor-quaranta-bitempo.html,PAM01367,9200,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/CT/n-/6W/SU/ok/CC/Wq/YS/6M/km/gQ/CTn-6WSUokCCWqYS6MkmgQ.png,Luminor,$,Luminor Quaranta BiTempo,Available,USD,9200.0,7304.8,1384687.4000000001,8858.68
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01404-luminor-quaranta-bitempo-luna-rossa.html,PAM01404,9600,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/i7/zz/dP/TF/Kk/6Y/YC/D8/K6/wz/xQ/i7zzdPTFKk6YYCD8K6wzxQ.png,Luminor,$,Luminor Quaranta BiTempo Luna Rossa,Available,USD,9600.0,7622.400000000001,1444891.2,9243.84
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01640-luminor-quaranta-bitempo.html,PAM01640,9800,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/8G/1V/mN/s5/Tj/2E/r0/-R/p2/Tt/0A/8G1VmNs5Tj2Er0-Rp2Tt0A.png,Luminor,$,Luminor Quaranta BiTempo,Available,USD,9800.0,7781.200000000001,1474993.1,9436.42
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01641-luminor-quaranta-bitempo-goldtech.html,PAM01641,25400,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/c1/qc/KI/QE/RB/uk/hB/wg/mT/GE/4g/c1qcKIQERBukhBwgmTGE4g.png,Luminor,$,Luminor Quaranta BiTempo Goldtech™,Out of Stock,USD,25400.0,20167.600000000002,3822941.3000000003,24457.66
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01360-luminor-bitempo-power-reserve.html,PAM01360,10600,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/OJ/1e/ma/oI/EU/ex/4m/Es/3I/a1/ow/OJ1emaoIEUex4mEs3Ia1ow.png,Luminor,$,Luminor BiTempo Power Reserve,Available,USD,10600.0,8416.4,1595400.7,10206.74
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01361-luminor-bitempo-power-reserve.html,PAM01361,10600,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/aM/zj/RO/N0/6k/Sl/Pw/jL/Cm/ro/kg/aMzjRON06kSlPwjLCmrokg.png,Luminor,$,Luminor BiTempo Power Reserve,Available,USD,10600.0,8416.4,1595400.7,10206.74
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01441-luminor-gmt.html,PAM01441,14900,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/17/12/33/1/1712331.png,Luminor,$,Luminor GMT,Available,USD,14900.0,11830.6,2242591.55,14347.21
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01674-luminor-gmt-power-reserve-ceramica.html,PAM01674,19100,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/MC/aC/kK/6t/TR/SO/eX/tG/o5/BN/Hg/MCaCkK6tTRSOeXtGo5BNHg.png,Luminor,$,Luminor GMT Power Reserve Ceramica,Out of Stock,USD,19100.0,15165.400000000001,2874731.45,18391.39
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01218-luminor-chrono.html,PAM01218,10000,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/21/48/54/1/2148541.png,Luminor,$,Luminor Chrono,Available,USD,10000.0,7940.0,1505095.0,9629.0
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01109-luminor-chrono.html,PAM01109,10000,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/21/48/44/8/2148448.png,Luminor,$,Luminor Chrono,Available,USD,10000.0,7940.0,1505095.0,9629.0
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01110-luminor-chrono.html,PAM01110,10800,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/21/48/47/5/2148475.png,Luminor,$,Luminor Chrono,Available,USD,10800.0,8575.2,1625502.6,10399.32
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01548-luminor-chrono.html,PAM01548,10800,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/KN/yQ/HT/7X/8E/mk/Jn/fc/ZC/aV/Ig/KNyQHT7X8EmkJnfcZCaVIg.png,Luminor,$,Luminor Chrono,Available,USD,10800.0,8575.2,1625502.6,10399.32
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01219-luminor-chrono-carbotech.html,PAM01219,16600,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/cd/oK/fQ/Qt/SU/et/Rb/ak/AV/Fk/TA/cdoKfQQtSUetRbakAVFkTA.png,Luminor,$,Luminor Chrono Carbotech™,Available,USD,16600.0,13180.400000000001,2498457.7,15984.14
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01111-luminor-chrono-goldtech.html,PAM01111,29400,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/21/48/50/1/2148501.png,Luminor,$,Luminor Chrono Goldtech™,Available,USD,29400.0,23343.600000000002,4424979.3,28309.26
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01409-luminor-chrono-navy-seals.html,PAM01409,11000,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/gE/0n/MZ/Ma/9k/Op/N-/8F/mc/nf/DQ/gE0nMZMa9kOpN-8FmcnfDQ.png,Luminor,$,Luminor Chrono Navy SEALs,Out of Stock,USD,11000.0,8734.0,1655604.5,10591.9
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01419-luminor-chrono-carbotech-navy-seals.html,PAM01419,17900,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/Sm/IC/8D/Fv/HU/qL/NG/kj/Mg/F8/8g/SmIC8DFvHUqLNGkjMgF88g.png,Luminor,$,Luminor Chrono Carbotech™ Navy SEALs,Available,USD,17900.0,14212.6,2694120.0500000003,17235.91
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01482-luminor-dieci-giorni-gmt.html,PAM01482,15200,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/MT/BC/lK/ZB/Tv/GJ/d8/UV/Nx/2S/Bw/MTBClKZBTvGJd8UVNx2SBw.png,Luminor,$,Luminor Dieci Giorni GMT,Out of Stock,USD,15200.0,12068.800000000001,2287744.4,14636.08
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01483-luminor-dieci-giorni-gmt-ceramica.html,PAM01483,19500,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/DZ/dw/-j/Qb/SQ/6U/2X/HX/LA/S_/dg/DZdw-jQbSQ6U2XHXLAS_dg.png,Luminor,$,Luminor Dieci Giorni GMT Ceramica,Out of Stock,USD,19500.0,15483.0,2934935.25,18776.55
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam00742-luminor-perpetual-calendar-gmt-goldtech.html,PAM00742,45100,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/21/48/57/9/2148579.png,Luminor,$,Luminor Perpetual Calendar GMT Goldtech™ ,Out of Stock,USD,45100.0,35809.4,6787978.45,43426.79
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam00715-luminor-perpetual-calendar-gmt-platinumtech.html,PAM00715,62400,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/21/64/65/8/2164658.png,Luminor,$,Luminor Perpetual Calendar GMT Platinumtech™,Out of Stock,USD,62400.0,49545.600000000006,9391792.8,60084.96
https://www.panerai.com/us/en/collections/watch-collection/luminor/pam01688-luminor-perpetual-calendar-goldtech.html,PAM01688,45900,USA,2025,PANERAI,https://www.panerai.com/content/dam/rcq/pan/jn/Ma/k1/Ej/TF/Od/9e/BI/Oo/Jx/ww/jnMak1EjTFOd9eBIOoJxww.png,Luminor,$,Luminor Perpetual Calendar Goldtech™,Out of Stock,USD,45900.0,36444.6,6908386.05,44197.11
